2003.775342,1378,67,62,82,31,35,73,84,63,66,18
2003.79726,1386,63,54,80,31,35,73,82,65,63,18
2003.819178,1394,62,47,77,31,34,72,81,65,60,17
2003.841096,1402,60,43,75,31,31,67,80,62,57,17
2003.863014,1410,59,42,72,33,30,63,80,62,56,18
2003.884932,1418,57,41,70,33,28,62,79,62,55,17
2003.906849,1426,55,41,68,33,28,59,77,61,54,17
2003.928767,1434,53,42,67,32,26,57,76,59,50,18
2003.950685,1442,52,41,66,32,26,56,74,56,49,18
2003.972603,1450,51,40,66,33,24,53,72,53,48,17
2003.994521,1458,48,38,64,33,24,52,72,51,47,17
2004.008219,1463,48,39,65,32,23,51,72,49,46,17
2004.030137,1471,46,39,63,32,23,52,72,46,47,18
2004.052055,1479,44,41,63,30,21,51,73,43,51,18
2004.073973,1487,43,42,62,29,20,49,73,40,52,18
2004.09589,1495,41,41,63,29,20,49,70,38,48,17
2004.117808,1503,39,36,61,29,19,47,69,36,38,16
2004.139726,1511,38,33,61,29,17,47,67,37,32,17
2004.161644,1519,36,33,60,29,17,47,66,39,31,17
2004.183562,1527,35,33,60,30,16,50,67,40,31,16
2004.205479,1535,33,33,61,28,16,52,67,42,32,17
2004.227397,1543,31,35,62,27,16,53,70,45,31,17
2004.249315,1551,30,37,63,27,19,57,75,50,31,17
2004.271233,1559,28,39,62,27,24,61,79,54,32,19
2004.293151,1567,27,44,63,29,29,67,82,57,34,19
2004.315068,1575,29,49,69,29,31,71,83,59,39,20
2004.336986,1583,35,56,76,27,34,74,84,63,40,20
2004.358904,1591,45,60,83,27,36,73,85,66,40,20
2004.380822,1599,59,58,87,28,38,73,87,70,40,20
2004.40274,1607,70,58,88,27,39,73,88,70,41,20
2004.424658,1615,77,59,89,28,41,74,88,70,46,19
2004.446575,1623,80,64,89,28,47,75,88,70,52,18
2004.468493,1631,82,71,89,29,52,77,90,71,59,18
2004.490411,1639,80,76,88,30,53,81,90,71,65,18
2004.512329,1647,79,81,88,30,53,84,91,71,69,19
2004.534247,1655,79,85,86,32,53,83,90,69,73,18
2004.556164,1663,81,88,85,33,51,81,86,68,74,19
2004.578082,1671,79,89,83,33,44,81,86,68,77,19
2004.6,1679,79,89,84,33,40,81,88,70,81,20
2004.621918,1687,77,88,85,33,41,81,87,69,85,22
2004.643836,1695,78,86,85,32,40,81,85,70,88,23
2004.665753,1703,79,82,85,33,39,81,86,68,88,22
2004.687671,1711,78,78,86,34,36,81,85,67,86,22
2004.709589,1719,77,71,88,35,34,80,87,65,83,21
2004.731507,1727,76,64,87,36,35,79,86,65,78,21
2004.753425,1735,75,55,86,35,33,77,85,64,72,20
